"Collection Name","Title#1","Title Type#1","Name#1","Name URI#1","Resource Type#1","Resource Type URI#1","Genre#1","Genre URI#1","Date Created#1","Date Captured#1","Extent#1","Internet Media Type#1","Internet Media Type URI#1","Digital Origin#1","Form#2","Form URI#2","Form#3","Form URI#3","Abstract#1","Note#1","Subject Topic#1","Subject Topic URI#1","Subject Name#1","Subject Name URI#1","Subject Geographic#1","Subject Geographic URI#1","Subject Topic#2","Subject Topic URI#2","Subject Name#2","Subject Name URI#2","Subject Geographic#2","Subject Geographic URI#2","Subject Topic#3","Subject Topic URI#3","Subject Name#3","Subject Name URI#3","Subject Geographic#3","Subject Geographic URI#3","Subject Topic#4","Subject Topic URI#4","Subject Name#4","Subject Name URI#4","Subject Geographic#4","Subject Geographic URI#4","Subject Topic#5","Subject Topic URI#5","Subject Name#5","Subject Name URI#5","Subject Geographic#5","Subject Geographic URI#5","Local Identifier#1","Persistent Identifier#1","Reference Identifier#1","Physical Location#1","Access Condition#1","Access Condition URI#1","ln_RECORDID","ln_MEDIAID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"Ken Dudley Field Slides","Giff Miller and Larry Williams","Proper","Dudley, K. F. (Kenneth F.), 1920-1994","http://id.loc.gov/authorities/names/no2025135759","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","1969-09","2026","1 photographic slide; 2"" x 2""","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","color film (film, material)","http://vocab.getty.edu/page/aat/300127339","35mm (photographic film size)","http://vocab.getty.edu/page/aat/300263816","A photograph of Giff Miller and Larry Williams. In the background is a coastline and mountains.","","Coasts","http://id.worldcat.org/fast/865801","University of Colorado Boulder. Institute of Arctic and Alpine Research","http://id.worldcat.org/fast/609814","Nunavut (Canada, North and Central America) (territory)","http://vocab.getty.edu/page/tgn/7024197","Mountains","http://id.worldcat.org/fast/1028366","Miller, Gifford H.","local","Auyuittuq National Park (Nunavut, Canada, North and Central America) (park)","http://vocab.getty.edu/page/tgn/9218036","Men","http://id.worldcat.org/fast/1015978","Williams, Larry","local","","","","","","","","","","","","","","","narv_DudleyK_Harvard_0040.tif","https://doi.org/10.60807/wi139h","30e0b9c6c8472c69cf49bd1cdcabb0e3","COU:5023 | box 1 | folder 1 | sheet 3 | item 19","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC-EDU/1.0/","153","1255544","5533","narv_DudleyK_Harvard_0040.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~59~59~153~1255544"
"Ken Dudley Field Slides","Giff Miller and Mal Anderson enroute up Narpang Fjord to King Harvest Camp base","Proper","Dudley, K. F. (Kenneth F.), 1920-1994","http://id.loc.gov/authorities/names/no2025135759","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","1970-09","2026","1 photographic slide; 2"" x 2""","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","color film (film, material)","http://vocab.getty.edu/page/aat/300127339","35mm (photographic film size)","http://vocab.getty.edu/page/aat/300263816","A photograph of Giff Miller and Mal Anderson enroute up Narpang Fjord to ""King Harvest Camp"" base.","","Coasts","http://id.worldcat.org/fast/865801","University of Colorado Boulder. Institute of Arctic and Alpine Research","http://id.worldcat.org/fast/609814","Nunavut (Canada, North and Central America) (territory)","http://vocab.getty.edu/page/tgn/7024197","Boats and boating","http://id.worldcat.org/fast/835176","Miller, Gifford H.","local","Auyuittuq National Park (Nunavut, Canada, North and Central America) (park)","http://vocab.getty.edu/page/tgn/9218036","Men","http://id.worldcat.org/fast/1015978","Andersen, Mal","local","","","Women","http://id.worldcat.org/fast/1176568","","","","","","","","","","","narv_DudleyK_Harvard_0110.tif","https://doi.org/10.60807/jngufn","f9a922267781cd87367c2cec2398c642","COU:5023 | box 1 | folder 1 | sheet 11 | item 34","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC-EDU/1.0/","223","1255474","5533","narv_DudleyK_Harvard_0110.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~59~59~223~1255474"
"Ken Dudley Field Slides","Giff Miller enroute to Qivittu camp base","Proper","Dudley, K. F. (Kenneth F.), 1920-1994","http://id.loc.gov/authorities/names/no2025135759","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","1969-09","2026","1 photographic slide; 2"" x 2""","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","color film (film, material)","http://vocab.getty.edu/page/aat/300127339","35mm (photographic film size)","http://vocab.getty.edu/page/aat/300263816","A photograph of Giff Miller on a boat enroute to Kivitoo base camp.","","Coasts","http://id.worldcat.org/fast/865801","University of Colorado Boulder. Institute of Arctic and Alpine Research","http://id.worldcat.org/fast/609814","Nunavut (Canada, North and Central America) (territory)","http://vocab.getty.edu/page/tgn/7024197","Men","http://id.worldcat.org/fast/1015978","Miller, Gifford H.","local","Auyuittuq National Park (Nunavut, Canada, North and Central America) (park)","http://vocab.getty.edu/page/tgn/9218036","Boats and boating","http://id.worldcat.org/fast/835176","","","Kivitoo (Nunavut, Canada, North and Central America) (locale)","http://vocab.getty.edu/page/tgn/9220803","","","","","","","","","","","","","narv_DudleyK_Harvard_0043.tif","https://doi.org/10.60807/io12ao","f5fde063ea232757c2be54b3f83b1af2","COU:5023 | box 1 | folder 1 | sheet 4 | item 24","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC-EDU/1.0/","156","1255541","5533","narv_DudleyK_Harvard_0043.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~59~59~156~1255541"
"Ken Dudley Field Slides","Giff Miller of INSTAAR University of Colorado on glacial plain and stream bed at Qivittu, Baffin Island","Proper","Dudley, K. F. (Kenneth F.), 1920-1994","http://id.loc.gov/authorities/names/no2025135759","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","1969-09","2026","1 photographic slide; 2"" x 2""","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","color film (film, material)","http://vocab.getty.edu/page/aat/300127339","35mm (photographic film size)","http://vocab.getty.edu/page/aat/300263816","A photograph of Giff Miller of the Institute of Arctic and Alpine Research (INSTAAR) standing on a glacial plain and stream bed at Kivitoo, Baffin Island.","","Glacial landforms","http://id.worldcat.org/fast/942969","University of Colorado Boulder. Institute of Arctic and Alpine Research","http://id.worldcat.org/fast/609814","Nunavut (Canada, North and Central America) (territory)","http://vocab.getty.edu/page/tgn/7024197","Men","http://id.worldcat.org/fast/1015978","Miller, Gifford H.","local","Auyuittuq National Park (Nunavut, Canada, North and Central America) (park)","http://vocab.getty.edu/page/tgn/9218036","River channels","http://id.worldcat.org/fast/1098277","","","Baffin (Nunavut, Canada, North and Central America) (island)","http://vocab.getty.edu/page/tgn/7013003","","","","","Kivitoo (Nunavut, Canada, North and Central America) (locale)","http://vocab.getty.edu/page/tgn/9220803","","","","","","","narv_DudleyK_Harvard_0044.tif","https://doi.org/10.60807/ck7zj5","cc13f61c8911d98a71099dd07e2bf859","COU:5023 | box 1 | folder 1 | sheet 4 | item 25","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC-EDU/1.0/","157","1255540","5533","narv_DudleyK_Harvard_0044.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~59~59~157~1255540"
"Ken Dudley Field Slides","Glacial plain at Qivittu N.E. coast of Baffin Island","Proper","Dudley, K. F. (Kenneth F.), 1920-1994","http://id.loc.gov/authorities/names/no2025135759","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","1969-09","2026","1 photographic slide; 2"" x 2""","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","color film (film, material)","http://vocab.getty.edu/page/aat/300127339","35mm (photographic film size)","http://vocab.getty.edu/page/aat/300263816","A photograph of a glacial plain at Kivitoo on the Northeast coast of Baffin Island.","","Glacial landforms","http://id.worldcat.org/fast/942969","University of Colorado Boulder. Institute of Arctic and Alpine Research","http://id.worldcat.org/fast/609814","Nunavut (Canada, North and Central America) (territory)","http://vocab.getty.edu/page/tgn/7024197","","","","","Auyuittuq National Park (Nunavut, Canada, North and Central America) (park)","http://vocab.getty.edu/page/tgn/9218036","","","","","Baffin (Nunavut, Canada, North and Central America) (island)","http://vocab.getty.edu/page/tgn/7013003","","","","","Kivitoo (Nunavut, Canada, North and Central America) (locale)","http://vocab.getty.edu/page/tgn/9220803","","","","","","","narv_DudleyK_Harvard_0046.tif","https://doi.org/10.60807/t5we70","75f23787b99ea6ba4b9e751d6cc6a149","COU:5023 | box 1 | folder 1 | sheet 4 | item 27","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC-EDU/1.0/","159","1255538","5533","narv_DudleyK_Harvard_0046.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~59~59~159~1255538"
"Ken Dudley Field Slides","Glacier at head of Narpang Fjord enroute to INSTAAR base camp","Proper","Dudley, K. F. (Kenneth F.), 1920-1994","http://id.loc.gov/authorities/names/no2025135759","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","1970-09","2026","1 photographic slide; 2"" x 2""","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","color film (film, material)","http://vocab.getty.edu/page/aat/300127339","35mm (photographic film size)","http://vocab.getty.edu/page/aat/300263816","A photography of a glacier at the head of Narpang Fjord enroute to the Institute of Arctic and Alpine Research (INSTAAR) base camp.","","Glaciers","http://id.worldcat.org/fast/942975","University of Colorado Boulder. Institute of Arctic and Alpine Research","http://id.worldcat.org/fast/609814","Nunavut (Canada, North and Central America) (territory)","http://vocab.getty.edu/page/tgn/7024197","Mountains","http://id.worldcat.org/fast/1028366","","","Auyuittuq National Park (Nunavut, Canada, North and Central America) (park)","http://vocab.getty.edu/page/tgn/9218036","Fjords","http://id.worldcat.org/fast/926898","","","","","","","","","","","","","","","","","narv_DudleyK_Harvard_0106.tif","https://doi.org/10.60807/954w4r","6f0cab40956d86d055b2ba306f901aca","COU:5023 | box 1 | folder 1 | sheet 11 | item 25","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC-EDU/1.0/","219","1255478","5533","narv_DudleyK_Harvard_0106.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~59~59~219~1255478"
"Ken Dudley Field Slides","Head of Maktak Fjord looking up to Penny Ice Cap, Baffin Island","Proper","Dudley, K. F. (Kenneth F.), 1920-1994","http://id.loc.gov/authorities/names/no2025135759","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","1969-09","2026","1 photographic slide; 2"" x 2""","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","color film (film, material)","http://vocab.getty.edu/page/aat/300127339","35mm (photographic film size)","http://vocab.getty.edu/page/aat/300263816","A photograph of the head of Maktak Fjord looking up to the Penny Ice Cap on Baffin Island.","","Fjords","http://id.worldcat.org/fast/926898","University of Colorado Boulder. Institute of Arctic and Alpine Research","http://id.worldcat.org/fast/609814","Nunavut (Canada, North and Central America) (territory)","http://vocab.getty.edu/page/tgn/7024197","Ice caps","http://id.worldcat.org/fast/966538","","","Auyuittuq National Park (Nunavut, Canada, North and Central America) (park)","http://vocab.getty.edu/page/tgn/9218036","Mountains","http://id.worldcat.org/fast/1028366","","","Baffin (Nunavut, Canada, North and Central America) (island)","http://vocab.getty.edu/page/tgn/7013003","","","","","","","","","","","","","narv_DudleyK_Harvard_0020.tif","https://doi.org/10.60807/y1c57q","69ff5b5b7c305493ac9033d6d8e5b359","COU:5023 | box 1 | folder 1 | sheet 2 | item 31","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC-EDU/1.0/","133","1255564","5533","narv_DudleyK_Harvard_0020.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~59~59~133~1255564"
"Ken Dudley Field Slides","Hudson Bay post at Broughton Island","Proper","Dudley, K. F. (Kenneth F.), 1920-1994","http://id.loc.gov/authorities/names/no2025135759","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","1970-09","2026","1 photographic slide; 2"" x 2""","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","color film (film, material)","http://vocab.getty.edu/page/aat/300127339","35mm (photographic film size)","http://vocab.getty.edu/page/aat/300263816","A photograph of the Hudson Bay post at Broughton Island.","","Coasts","http://id.worldcat.org/fast/865801","University of Colorado Boulder. Institute of Arctic and Alpine Research","http://id.worldcat.org/fast/609814","Nunavut (Canada, North and Central America) (territory)","http://vocab.getty.edu/page/tgn/7024197","Ice floes","http://id.worldcat.org/fast/1743902","","","Auyuittuq National Park (Nunavut, Canada, North and Central America) (park)","http://vocab.getty.edu/page/tgn/9218036","Post office buildings","http://id.worldcat.org/fast/1072709","","","Broughton Island (Nunavut, Canada, North and Central America) (island)","http://vocab.getty.edu/page/tgn/9218563","","","","","","","","","","","","","narv_DudleyK_Harvard_0081.tif","https://doi.org/10.60807/ni66du","97dd28d8eba98ed4d244df807ecf001b","COU:5023 | box 1 | folder 1 | sheet 8 | item 3","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC-EDU/1.0/","194","1255503","5533","narv_DudleyK_Harvard_0081.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~59~59~194~1255503"
"Ken Dudley Field Slides","Hudson Bay post at the Broughton Island settlement","Proper","Dudley, K. F. (Kenneth F.), 1920-1994","http://id.loc.gov/authorities/names/no2025135759","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","1969-09","2026","1 photographic slide; 2"" x 2""","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","color film (film, material)","http://vocab.getty.edu/page/aat/300127339","35mm (photographic film size)","http://vocab.getty.edu/page/aat/300263816","A photograph of the Hudson Bay post, managed by Jim Dyell, at the Broughton Island settlement.","","Coasts","http://id.worldcat.org/fast/865801","University of Colorado Boulder. Institute of Arctic and Alpine Research","http://id.worldcat.org/fast/609814","Nunavut (Canada, North and Central America) (territory)","http://vocab.getty.edu/page/tgn/7024197","Ice floes","http://id.worldcat.org/fast/1743902","","","Auyuittuq National Park (Nunavut, Canada, North and Central America) (park)","http://vocab.getty.edu/page/tgn/9218036","Human settlements","http://id.worldcat.org/fast/963433","","","Broughton Island (Nunavut, Canada, North and Central America) (island)","http://vocab.getty.edu/page/tgn/9218563","Post office buildings","http://id.worldcat.org/fast/1072709","","","","","","","","","","","narv_DudleyK_Harvard_0006.tif","https://doi.org/10.60807/j2thcz","30bf70adce393d4af8fea134d6609922","COU:5023 | box 1 | folder 1 | sheet 1 | item 16","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC-EDU/1.0/","119","1255578","5533","narv_DudleyK_Harvard_0006.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~59~59~119~1255578"
"Ken Dudley Field Slides","Iceberg between Broughton Island and Padloping","Proper","Dudley, K. F. (Kenneth F.), 1920-1994","http://id.loc.gov/authorities/names/no2025135759","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","1969-09","2026","1 photographic slide; 2"" x 2""","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","color film (film, material)","http://vocab.getty.edu/page/aat/300127339","35mm (photographic film size)","http://vocab.getty.edu/page/aat/300263816","A photograph of an iceberg between Broughton and Padloping Islands.","","Coasts","http://id.worldcat.org/fast/865801","University of Colorado Boulder. Institute of Arctic and Alpine Research","http://id.worldcat.org/fast/609814","Nunavut (Canada, North and Central America) (territory)","http://vocab.getty.edu/page/tgn/7024197","Icebergs","http://id.worldcat.org/fast/966632","","","Auyuittuq National Park (Nunavut, Canada, North and Central America) (park)","http://vocab.getty.edu/page/tgn/9218036","","","","","Broughton Island (Nunavut, Canada, North and Central America) (island)","http://vocab.getty.edu/page/tgn/9218563","","","","","Padloping Island (Nunavut, Canada, North and Central America) (island)","http://vocab.getty.edu/page/tgn/9222155","","","","","","","narv_DudleyK_Harvard_0027.tif","https://doi.org/10.60807/g8da3a","f077aa091e7ad2fe882b6604642cb14c","COU:5023 | box 1 | folder 1 | sheet 3 | item 3","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC-EDU/1.0/","140","1255557","5533","narv_DudleyK_Harvard_0027.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~59~59~140~1255557"
"Ken Dudley Field Slides","Iceberg between Broughton Island and Padloping","Proper","Dudley, K. F. (Kenneth F.), 1920-1994","http://id.loc.gov/authorities/names/no2025135759","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","1969-09","2026","1 photographic slide; 2"" x 2""","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","color film (film, material)","http://vocab.getty.edu/page/aat/300127339","35mm (photographic film size)","http://vocab.getty.edu/page/aat/300263816","A photograph of an iceberg between Broughton and Padloping Islands.","","Coasts","http://id.worldcat.org/fast/865801","University of Colorado Boulder. Institute of Arctic and Alpine Research","http://id.worldcat.org/fast/609814","Nunavut (Canada, North and Central America) (territory)","http://vocab.getty.edu/page/tgn/7024197","Icebergs","http://id.worldcat.org/fast/966632","","","Auyuittuq National Park (Nunavut, Canada, North and Central America) (park)","http://vocab.getty.edu/page/tgn/9218036","","","","","Broughton Island (Nunavut, Canada, North and Central America) (island)","http://vocab.getty.edu/page/tgn/9218563","","","","","Padloping Island (Nunavut, Canada, North and Central America) (island)","http://vocab.getty.edu/page/tgn/9222155","","","","","","","narv_DudleyK_Harvard_0028.tif","https://doi.org/10.60807/ujt40f","1f5baba3923ca01426d24dce89763e8f","COU:5023 | box 1 | folder 1 | sheet 3 | item 4","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC-EDU/1.0/","141","1255556","5533","narv_DudleyK_Harvard_0028.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~59~59~141~1255556"
"Ken Dudley Field Slides","Iceberg between Broughton Island and Padloping","Proper","Dudley, K. F. (Kenneth F.), 1920-1994","http://id.loc.gov/authorities/names/no2025135759","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","1969-09","2026","1 photographic slide; 2"" x 2""","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","color film (film, material)","http://vocab.getty.edu/page/aat/300127339","35mm (photographic film size)","http://vocab.getty.edu/page/aat/300263816","A photograph of an iceberg between Broughton and Padloping Islands.","","Coasts","http://id.worldcat.org/fast/865801","University of Colorado Boulder. Institute of Arctic and Alpine Research","http://id.worldcat.org/fast/609814","Nunavut (Canada, North and Central America) (territory)","http://vocab.getty.edu/page/tgn/7024197","Icebergs","http://id.worldcat.org/fast/966632","","","Auyuittuq National Park (Nunavut, Canada, North and Central America) (park)","http://vocab.getty.edu/page/tgn/9218036","","","","","Broughton Island (Nunavut, Canada, North and Central America) (island)","http://vocab.getty.edu/page/tgn/9218563","","","","","Padloping Island (Nunavut, Canada, North and Central America) (island)","http://vocab.getty.edu/page/tgn/9222155","","","","","","","narv_DudleyK_Harvard_0029.tif","https://doi.org/10.60807/wp21bp","b37f9bbb4bc9441fc2506dcadf2a57e7","COU:5023 | box 1 | folder 1 | sheet 3 | item 5","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC-EDU/1.0/","142","1255555","5533","narv_DudleyK_Harvard_0029.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~59~59~142~1255555"
"Ken Dudley Field Slides","Iceberg between Broughton Island and Qivittu","Proper","Dudley, K. F. (Kenneth F.), 1920-1994","http://id.loc.gov/authorities/names/no2025135759","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","1969-09","2026","1 photographic slide; 2"" x 2""","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","color film (film, material)","http://vocab.getty.edu/page/aat/300127339","35mm (photographic film size)","http://vocab.getty.edu/page/aat/300263816","A photograph of an iceberg between Broughton Island and Kivitoo.","","Coasts","http://id.worldcat.org/fast/865801","University of Colorado Boulder. Institute of Arctic and Alpine Research","http://id.worldcat.org/fast/609814","Nunavut (Canada, North and Central America) (territory)","http://vocab.getty.edu/page/tgn/7024197","Icebergs","http://id.worldcat.org/fast/966632","","","Auyuittuq National Park (Nunavut, Canada, North and Central America) (park)","http://vocab.getty.edu/page/tgn/9218036","","","","","Broughton Island (Nunavut, Canada, North and Central America) (island)","http://vocab.getty.edu/page/tgn/9218563","","","","","Kivitoo (Nunavut, Canada, North and Central America) (locale)","http://vocab.getty.edu/page/tgn/9220803","","","","","","","narv_DudleyK_Harvard_0035.tif","https://doi.org/10.60807/4abbw0","a2cf5aabf69be10a0cee9a7bc15db925","COU:5023 | box 1 | folder 1 | sheet 3 | item 13","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC-EDU/1.0/","148","1255549","5533","narv_DudleyK_Harvard_0035.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~59~59~148~1255549"
"Ken Dudley Field Slides","Iceberg between Broughton Island and Qivittu","Proper","Dudley, K. F. (Kenneth F.), 1920-1994","http://id.loc.gov/authorities/names/no2025135759","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","1969-09","2026","1 photographic slide; 2"" x 2""","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","color film (film, material)","http://vocab.getty.edu/page/aat/300127339","35mm (photographic film size)","http://vocab.getty.edu/page/aat/300263816","A photograph of an iceberg between Broughton Island and Kivitoo.","","Coasts","http://id.worldcat.org/fast/865801","University of Colorado Boulder. Institute of Arctic and Alpine Research","http://id.worldcat.org/fast/609814","Nunavut (Canada, North and Central America) (territory)","http://vocab.getty.edu/page/tgn/7024197","Icebergs","http://id.worldcat.org/fast/966632","","","Auyuittuq National Park (Nunavut, Canada, North and Central America) (park)","http://vocab.getty.edu/page/tgn/9218036","","","","","Broughton Island (Nunavut, Canada, North and Central America) (island)","http://vocab.getty.edu/page/tgn/9218563","","","","","Kivitoo (Nunavut, Canada, North and Central America) (locale)","http://vocab.getty.edu/page/tgn/9220803","","","","","","","narv_DudleyK_Harvard_0036.tif","https://doi.org/10.60807/90u6cp","c6d917b5d385feb9ae7a9916ca91f3c7","COU:5023 | box 1 | folder 1 | sheet 3 | item 14","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC-EDU/1.0/","149","1255548","5533","narv_DudleyK_Harvard_0036.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~59~59~149~1255548"
"Ken Dudley Field Slides","Iceberg in Davis Strait off Broughton Island","Proper","Dudley, K. F. (Kenneth F.), 1920-1994","http://id.loc.gov/authorities/names/no2025135759","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","1969-09","2026","1 photographic slide; 2"" x 2""","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","color film (film, material)","http://vocab.getty.edu/page/aat/300127339","35mm (photographic film size)","http://vocab.getty.edu/page/aat/300263816","A photograph of an iceberg in Davis Strait off Broughton Island.","","Coasts","http://id.worldcat.org/fast/865801","University of Colorado Boulder. Institute of Arctic and Alpine Research","http://id.worldcat.org/fast/609814","Nunavut (Canada, North and Central America) (territory)","http://vocab.getty.edu/page/tgn/7024197","Icebergs","http://id.worldcat.org/fast/966632","","","Auyuittuq National Park (Nunavut, Canada, North and Central America) (park)","http://vocab.getty.edu/page/tgn/9218036","","","","","Broughton Island (Nunavut, Canada, North and Central America) (island)","http://vocab.getty.edu/page/tgn/9218563","","","","","","","","","","","","","narv_DudleyK_Harvard_0031.tif","https://doi.org/10.60807/mn86si","c8d1fe90fa1bae26ae52927d78f7c67e","COU:5023 | box 1 | folder 1 | sheet 3 | item 8","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC-EDU/1.0/","144","1255553","5533","narv_DudleyK_Harvard_0031.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~59~59~144~1255553"
